Time	TS	TMT	TMR	delay	offs	error	errorSum	zeroOffset	regOffsMs	phase	tsOffset
16:14:23.434	46752	1405692863384	1405692863434	25	1405692816657	18	1748	1405692816612	1405692816639	2	32768
16:14:23.685	47000	1405692863635	1405692863685	25	1405692816660	21	1768	1405692816612	1405692816639	2	32768
16:14:23.936	47252	1405692863885	1405692863936	25	1405692816658	19	1786	1405692816612	1405692816639	2	32768
16:14:24.191	47504	1405692864135	1405692864190	27	1405692816658	19	1804	1405692816612	1405692816640	2	32768
16:14:24.434	47752	1405692864386	1405692864434	24	1405692816658	18	1821	1405692816612	1405692816640	2	32768
16:14:24.686	48000	1405692864636	1405692864686	25	1405692816661	21	1841	1405692816612	1405692816640	2	32768
16:14:24.932	48252	1405692864886	1405692864932	23	1405692816657	17	1857	1405692816612	1405692816641	2	32768
16:14:25.187	48504	1405692865137	1405692865187	25	1405692816658	17	1873	1405692816612	1405692816641	2	32768
16:14:25.468	48756	1405692865387	1405692865468	40	1405692816671	30	1902	1405692816612	1405692816641	2	32768
16:14:25.688	49000	1405692865637	1405692865687	25	1405692816662	21	1922	1405692816612	1405692816642	2	32768
16:14:25.938	49252	1405692865888	1405692865938	25	1405692816661	19	1940	1405692816612	1405692816642	3	49152
16:14:26.188	49500	1405692866138	1405692866188	25	1405692816663	21	1960	1405692816612	1405692816642	3	49152
16:14:26.436	49752	1405692866389	1405692866436	23	1405692816660	18	1977	1405692816612	1405692816642	3	49152
16:14:26.687	50000	1405692866639	1405692866687	24	1405692816663	21	1997	1405692816612	1405692816643	3	49152
16:14:26.939	50252	1405692866889	1405692866939	25	1405692816662	19	2015	1405692816612	1405692816643	3	49152
16:14:27.191	50500	1405692867140	1405692867191	25	1405692816665	22	2036	1405692816612	1405692816643	3	49152
16:14:27.439	50756	1405692867390	1405692867438	24	1405692816658	15	2050	1405692816612	1405692816644	3	49152
16:14:27.687	51000	1405692867640	1405692867687	23	1405692816663	19	2068	1405692816612	1405692816644	3	49152
16:14:27.941	51252	1405692867891	1405692867941	25	1405692816664	20	2087	1405692816612	1405692816644	3	49152
16:14:28.191	51508	1405692868141	1405692868191	25	1405692816658	14	2100	1405692816612	1405692816644	3	49152
16:14:28.438	51752	1405692868391	1405692868437	23	1405692816662	18	2117	1405692816612	1405692816645	3	49152
16:14:28.693	52000	1405692868642	1405692868693	25	1405692816667	22	2138	1405692816612	1405692816645	3	49152
16:14:28.941	52252	1405692868892	1405692868941	24	1405692816664	19	2156	1405692816612	1405692816645	3	49152
16:14:29.191	52500	1405692869142	1405692869191	24	1405692816666	21	2176	1405692816612	1405692816646	3	49152
16:14:29.441	52752	1405692869393	1405692869441	24	1405692816665	19	2194	1405692816612	1405692816646	3	49152
16:14:29.694	53000	1405692869643	1405692869694	25	1405692816668	22	2215	1405692816612	1405692816646	3	49152
16:14:29.934	53256	1405692869893	1405692869934	20	1405692816657	11	2225	1405692816612	1405692816646	1	49152
16:14:30.195	53500	1405692870144	1405692870195	25	1405692816669	23	2247	1405692816612	1405692816647	1	49152
16:14:30.443	53752	1405692870394	1405692870443	24	1405692816666	19	2265	1405692816612	1405692816647	1	49152
16:14:30.694	54000	1405692870644	1405692870694	25	1405692816669	22	2286	1405692816612	1405692816647	1	49152
16:14:30.944	54252	1405692870895	1405692870944	24	1405692816667	20	2305	1405692816612	1405692816648	1	49152
16:14:31.206	54508	1405692871145	1405692871206	30	1405692816667	19	2323	1405692816612	1405692816648	1	49152
16:14:31.443	54752	1405692871396	1405692871443	23	1405692816667	19	2341	1405692816612	1405692816648	1	49152
16:14:31.695	55004	1405692871646	1405692871695	24	1405692816666	18	2358	1405692816612	1405692816648	1	49152
